gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3089265443	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2155	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9333	-81.12	0.11	1.0E-6					2002-04-20T10:06	20	4	2002	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2155	304_2155		2002-04-20T10:06:00	CC_BY_NC_4_0					2025-01-31T23:57:35.410Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265442	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3486	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8833	-81.08	0.11	1.0E-6					1993-01-09T11:24	9	1	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3486	304_3486		1993-01-09T11:24:00	CC_BY_NC_4_0					2025-01-31T23:57:35.410Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265441	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3484	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8783	-81.0733	0.11	1.0E-6					1993-01-09T11:10	9	1	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3484	304_3484		1993-01-09T11:10:00	CC_BY_NC_4_0					2025-01-31T23:57:35.409Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265440	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2148	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.94	-81.135	0.11	1.0E-6					2001-07-21T09:45	21	7	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2148	304_2148		2001-07-21T09:45:00	CC_BY_NC_4_0					2025-01-31T23:57:35.407Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265439	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2145	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9033	-81.1183	0.11	1.0E-6					2001-07-21T08:40	21	7	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2145	304_2145		2001-07-21T08:40:00	CC_BY_NC_4_0					2025-01-31T23:57:35.406Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265438	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2153	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9183	-81.105	0.11	1.0E-6					2001-10-21T09:36	21	10	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2153	304_2153		2001-10-21T09:36:00	CC_BY_NC_4_0					2025-01-31T23:57:35.409Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265437	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2149	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.92	-81.1083	0.11	1.0E-6					2001-07-21T11:55	21	7	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2149	304_2149		2001-07-21T11:55:00	CC_BY_NC_4_0					2025-01-31T23:57:35.408Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265436	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3475	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8917	-81.09	0.11	1.0E-6					1992-07-12T11:14	12	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3475	304_3475		1992-07-12T11:14:00	CC_BY_NC_4_0					2025-01-31T23:57:35.403Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265435	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3478	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8883	-81.1217	0.11	1.0E-6					1992-10-10T09:32	10	10	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3478	304_3478		1992-10-10T09:32:00	CC_BY_NC_4_0					2025-01-31T23:57:35.407Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265434	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2146	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8967	-81.0917	0.11	1.0E-6					2001-07-21T09:05	21	7	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2146	304_2146		2001-07-21T09:05:00	CC_BY_NC_4_0					2025-01-31T23:57:35.405Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265433	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3479	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.895	-81.11	0.11	1.0E-6					1992-10-10T13:50	10	10	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3479	304_3479		1992-10-10T13:50:00	CC_BY_NC_4_0					2025-01-31T23:57:35.406Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265432	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3477	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8883	-81.1083	0.11	1.0E-6					1992-07-12T11:45	12	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3477	304_3477		1992-07-12T11:45:00	CC_BY_NC_4_0					2025-01-31T23:57:35.407Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265431	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3470	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8833	-81.0833	0.11	1.0E-6					1992-07-11T16:43	11	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3470	304_3470		1992-07-11T16:43:00	CC_BY_NC_4_0					2025-01-31T23:57:35.405Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265430	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3471	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8883	-81.0967	0.11	1.0E-6					1992-07-11T16:46	11	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3471	304_3471		1992-07-11T16:46:00	CC_BY_NC_4_0					2025-01-31T23:57:35.404Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265429	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2140	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9683	-81.1067	0.11	1.0E-6					2001-04-21T09:43	21	4	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2140	304_2140		2001-04-21T09:43:00	CC_BY_NC_4_0					2025-01-31T23:57:35.405Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265428	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2143	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9183	-81.1017	0.11	1.0E-6					2001-04-22T09:27	22	4	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2143	304_2143		2001-04-22T09:27:00	CC_BY_NC_4_0					2025-01-31T23:57:35.408Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265427	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2141	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9017	-81.1183	0.11	1.0E-6					2001-04-22T08:40	22	4	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2141	304_2141		2001-04-22T08:40:00	CC_BY_NC_4_0					2025-01-31T23:57:35.403Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265426	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3474	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.885	-81.0833	0.11	1.0E-6					1992-07-12T11:06	12	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3474	304_3474		1992-07-12T11:06:00	CC_BY_NC_4_0					2025-01-31T23:57:35.404Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265425	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2144	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.935	-81.1183	0.11	1.0E-6					2001-04-22T10:30	22	4	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2144	304_2144		2001-04-22T10:30:00	CC_BY_NC_4_0					2025-01-31T23:57:35.403Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265424	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3472	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8933	-81.125	0.11	1.0E-6					1992-07-12T09:23	12	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3472	304_3472		1992-07-12T09:23:00	CC_BY_NC_4_0					2025-01-31T23:57:35.403Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265423	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3473	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.88	-81.0867	0.11	1.0E-6					1992-07-12T10:55	12	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3473	304_3473		1992-07-12T10:55:00	CC_BY_NC_4_0					2025-01-31T23:57:35.402Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265422	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2142	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9017	-81.0917	0.11	1.0E-6					2001-04-22T08:58	22	4	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2142	304_2142		2001-04-22T08:58:00	CC_BY_NC_4_0					2025-01-31T23:57:35.401Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265421	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4797	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	32.0867	-80.9117	0.11	1.0E-6					1992-07-11T15:01	11	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4797	304_4797		1992-07-11T15:01:00	CC_BY_NC_4_0					2025-01-31T23:57:35.402Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265420	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3467	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8667	-81.0817	0.11	1.0E-6					1992-07-11T15:04	11	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3467	304_3467		1992-07-11T15:04:00	CC_BY_NC_4_0					2025-01-31T23:57:35.401Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265419	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2136	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9033	-81.1	0.11	1.0E-6					2000-10-14T09:58	14	10	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2136	304_2136		2000-10-14T09:58:00	CC_BY_NC_4_0					2025-01-31T23:57:35.401Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265418	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3468	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.885	-81.1233	0.11	1.0E-6					1992-07-11T16:21	11	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3468	304_3468		1992-07-11T16:21:00	CC_BY_NC_4_0					2025-01-31T23:57:35.401Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265417	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2137	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8967	-81.095	0.11	1.0E-6					2000-10-14T12:55	14	10	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2137	304_2137		2000-10-14T12:55:00	CC_BY_NC_4_0					2025-01-31T23:57:35.401Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265416	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4796	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	32.0917	-80.8967	0.11	1.0E-6					1992-07-11T14:51	11	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4796	304_4796		1992-07-11T14:51:00	CC_BY_NC_4_0					2025-01-31T23:57:35.401Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265415	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2138	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9183	-81.1017	0.11	1.0E-6					2001-04-21T08:48	21	4	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2138	304_2138		2001-04-21T08:48:00	CC_BY_NC_4_0					2025-01-31T23:57:35.397Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265414	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4798	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	32.1233	-80.9283	0.11	1.0E-6					1992-07-12T10:13	12	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4798	304_4798		1992-07-12T10:13:00	CC_BY_NC_4_0					2025-01-31T23:57:35.399Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265413	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4799	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	32.1333	-80.9267	0.11	1.0E-6					1992-07-12T10:33	12	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4799	304_4799		1992-07-12T10:33:00	CC_BY_NC_4_0					2025-01-31T23:57:35.399Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265412	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3465	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.92	-81.1417	0.11	1.0E-6					1992-07-11T13:08	11	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3465	304_3465		1992-07-11T13:08:00	CC_BY_NC_4_0					2025-01-31T23:57:35.401Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265411	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2134	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9367	-81.1317	0.11	1.0E-6					2000-07-16T10:52	16	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2134	304_2134		2000-07-16T10:52:00	CC_BY_NC_4_0					2025-01-31T23:57:35.399Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265410	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3466	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9267	-81.1467	0.11	1.0E-6					1992-07-11T13:18	11	7	1992	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3466	304_3466		1992-07-11T13:18:00	CC_BY_NC_4_0					2025-01-31T23:57:35.397Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089265409	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2135	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8933	-81.0883	0.11	1.0E-6					2000-10-14T09:48	14	10	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2135	304_2135		2000-10-14T09:48:00	CC_BY_NC_4_0					2025-01-31T23:57:35.398Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
